"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.264672417E0,6.810836792E-2,2.032772827E-1,9.807006226E0,9.809349189E0
3.274689417E0,6.316864014E-2,1.975891113E-1,9.793833618E0,9.796030251E0
3.284707417E0,5.718109131E-2,1.996847534E-1,9.796977081E0,9.799178721E0
3.294725417E0,7.244934082E-2,1.989363098E-1,9.802964630E0,9.805250639E0
3.304743417E0,5.658233643E-2,2.007325745E-1,9.810449066E0,9.812665591E0
3.314761417E0,6.511459351E-2,1.992356873E-1,9.801318054E0,9.803559066E0
3.324778417E0,6.331832886E-2,2.098635864E-1,9.795330505E0,9.797782996E0
3.334796417E0,6.601272583E-2,2.017803955E-1,9.799671478E0,9.801970929E0
3.344814417E0,6.436614990E-2,2.008822632E-1,9.807754669E0,9.810022851E0
3.354832417E0,6.017486572E-2,1.998344421E-1,9.805359650E0,9.807580368E0
3.364850417E0,6.631210327E-2,1.962419128E-1,9.806108093E0,9.808295679E0
3.374867417E0,5.927673340E-2,2.010319519E-1,9.800868988E0,9.803109736E0
3.384885417E0,6.511459351E-2,1.986369324E-1,9.799521790E0,9.801751060E0
3.394903417E0,6.765930176E-2,2.034269714E-1,9.799821167E0,9.802165843E0
3.404921417E0,6.316864014E-2,1.981878662E-1,9.801168365E0,9.803375441E0
3.414939417E0,6.047424316E-2,1.972897339E-1,9.797875214E0,9.800047912E0
3.424956417E0,7.214996338E-2,2.022294617E-1,9.806108093E0,9.808458508E0
3.434974417E0,6.990463257E-2,1.998344421E-1,9.801318054E0,9.803604238E0
3.444992417E0,6.451583862E-2,2.017803955E-1,9.805209961E0,9.807498152E0
3.455010417E0,5.837860107E-2,1.938468933E-1,9.794432373E0,9.796524393E0
3.465028417E0,5.942642212E-2,2.031275940E-1,9.792037354E0,9.794324267E0
3.475045417E0,6.586303711E-2,2.055226135E-1,9.798174591E0,9.800551148E0
3.485063417E0,6.646179199E-2,1.895059204E-1,9.807006226E0,9.809062176E0
3.495081417E0,5.269042969E-2,1.974394226E-1,9.803862762E0,9.805992233E0
3.505099417E0,6.661148071E-2,2.040257263E-1,9.793534241E0,9.795885693E0
3.515117417E0,7.050338745E-2,2.017803955E-1,9.800719299E0,9.803049772E0
3.525134417E0,6.077362061E-2,1.972897339E-1,9.802964630E0,9.805138052E0
3.535152417E0,6.601272583E-2,2.130070496E-1,9.802964630E0,9.805500763E0
3.545170417E0,6.361770630E-2,1.920506287E-1,9.799072723E0,9.801160997E0
3.555188417E0,6.137237549E-2,1.975891113E-1,9.798024902E0,9.800209182E0
3.565205417E0,5.748046875E-2,1.932481384E-1,9.790390778E0,9.792466514E0
3.575223417E0,6.721023560E-2,2.032772827E-1,9.796977081E0,9.799316242E0
3.585241375E0,5.777984619E-2,1.981878662E-1,9.796228638E0,9.798403567E0
3.595259375E0,5.942642212E-2,2.005828857E-1,9.795480194E0,9.797713878E0
3.605277375E0,6.511459351E-2,1.983375549E-1,9.803114319E0,9.805336712E0
3.615294375E0,5.942642212E-2,1.999841309E-1,9.797725525E0,9.799946460E0
3.625312375E0,6.451583862E-2,1.978884888E-1,9.792336731E0,9.794548525E0
3.635330375E0,6.780899048E-2,1.998344421E-1,9.797575836E0,9.799848169E0
3.645348375E0,6.077362061E-2,2.118095398E-1,9.797875214E0,9.800352821E0
3.655365375E0,7.244934082E-2,2.085163879E-1,9.791887665E0,9.794375530E0
3.665383375E0,7.409591675E-2,2.013313293E-1,9.792486420E0,9.794836129E0
3.675401375E0,6.735992432E-2,2.041754150E-1,9.782606964E0,9.784969288E0
3.685419375E0,5.942642212E-2,1.972897339E-1,9.793234863E0,9.795402178E0
3.695437375E0,6.661148071E-2,2.068698120E-1,9.795929260E0,9.798339772E0
3.705454375E0,7.319778442E-2,1.984872437E-1,9.793384552E0,9.795669252E0
3.715472375E0,7.185058594E-2,1.989363098E-1,9.792785797E0,9.795069772E0
3.725490375E0,5.987548828E-2,2.037263489E-1,9.791887665E0,9.794189785E0
3.735508375E0,6.256988525E-2,1.959425354E-1,9.795480194E0,9.797639547E0
3.745526375E0,6.227050781E-2,2.073188782E-1,9.791288910E0,9.793681496E0
3.755543375E0,6.541397095E-2,1.993853760E-1,9.799671478E0,9.801917904E0
3.765561375E0,5.957611084E-2,1.971400452E-1,9.791288910E0,9.793454550E0
3.775579375E0,5.583389282E-2,2.043251038E-1,9.783804474E0,9.786097085E0
3.785597375E0,6.511459351E-2,2.005828857E-1,9.791588287E0,9.793859025E0
3.795614375E0,6.406677246E-2,1.996847534E-1,9.785600739E0,9.787847586E0
3.805632375E0,6.661148071E-2,1.969903564E-1,9.786349182E0,9.788558250E0
3.815650375E0,6.256988525E-2,2.001338196E-1,9.790390778E0,9.792636015E0
3.825668375E0,5.433700562E-2,1.942959595E-1,9.799222412E0,9.801299062E0
3.835686375E0,6.331832886E-2,1.992356873E-1,9.785900116E0,9.788132874E0
3.845703375E0,6.391708374E-2,1.948947144E-1,9.785900116E0,9.788049368E0
3.855721375E0,6.182144165E-2,1.999841309E-1,9.781559143E0,9.783798588E0
3.865739375E0,6.721023560E-2,1.898052979E-1,9.782906342E0,9.784978271E0
3.875757375E0,6.376739502E-2,1.975891113E-1,9.793983307E0,9.796183785E0
3.885774375E0,6.616241455E-2,2.049238586E-1,9.789642334E0,9.792010431E0
3.895792375E0,6.242019653E-2,2.098635864E-1,9.783205719E0,9.785655479E0
3.905810375E0,6.810836792E-2,2.085163879E-1,9.787696381E0,9.790154150E0
3.915828375E0,7.200027466E-2,1.969903564E-1,9.789492645E0,9.791739145E0
3.925846375E0,7.244934082E-2,1.941462708E-1,9.784702606E0,9.786896688E0
3.935863375E0,7.050338745E-2,1.986369324E-1,9.773925018E0,9.776197503E0
3.945881375E0,5.882766724E-2,1.963916016E-1,9.774374084E0,9.776523876E0
3.955899375E0,6.316864014E-2,1.878593445E-1,9.786798248E0,9.788804900E0
3.965917375E0,6.930587769E-2,2.032772827E-1,9.782307587E0,9.784664873E0
3.975934375E0,5.763015747E-2,1.884580994E-1,9.773925018E0,9.775911618E0
3.985952375E0,6.436614990E-2,1.930984497E-1,9.768685913E0,9.770806235E0
3.995970375E0,6.002517700E-2,1.989363098E-1,9.773026886E0,9.775235710E0
4.005988375E0,5.718109131E-2,2.073188782E-1,9.776320038E0,9.778685202E0
4.016006375E0,6.316864014E-2,1.947450256E-1,9.772278442E0,9.774422840E0
4.026023375E0,6.780899048E-2,2.004331970E-1,9.785301361E0,9.787588786E0
4.036041375E0,7.110214233E-2,1.978884888E-1,9.782307587E0,9.784567292E0
4.046059375E0,6.406677246E-2,2.011816406E-1,9.774074707E0,9.776354892E0
4.056077375E0,7.214996338E-2,2.008822632E-1,9.779313812E0,9.781642906E0
4.066095375E0,6.706054688E-2,1.990859985E-1,9.770781555E0,9.773039678E0
4.076112375E0,7.244934082E-2,1.947450256E-1,9.775272217E0,9.777480322E0
4.086130375E0,6.077362061E-2,2.047741699E-1,9.779613190E0,9.781945616E0
4.096148375E0,5.897735596E-2,1.978884888E-1,9.778116302E0,9.780296346E0
4.106166375E0,6.167175293E-2,1.960922241E-1,9.782606964E0,9.784766455E0
4.116184375E0,6.017486572E-2,1.953437805E-1,9.785301361E0,9.787435973E0
4.126201375E0,6.301895142E-2,2.007325745E-1,9.783654785E0,9.785916713E0
4.136219375E0,6.601272583E-2,2.046244812E-1,9.772278442E0,9.774643462E0
4.146237375E0,7.125183105E-2,2.064207458E-1,9.779313812E0,9.781751632E0
4.156255375E0,6.436614990E-2,2.044747925E-1,9.777068481E0,9.779418236E0
4.166273375E0,5.957611084E-2,1.983375549E-1,9.773026886E0,9.775220796E0
4.176290375E0,6.691085815E-2,1.975891113E-1,9.776320038E0,9.778545495E0
4.186308375E0,6.765930176E-2,2.032772827E-1,9.781259766E0,9.783605779E0
4.196326375E0,6.840774536E-2,2.076182556E-1,9.779313812E0,9.781756672E0
4.206344375E0,6.182144165E-2,1.968406677E-1,9.773326263E0,9.775503792E0
4.216362375E0,6.002517700E-2,1.892065430E-1,9.774224396E0,9.776239803E0
4.226379375E0,6.301895142E-2,1.959425354E-1,9.773925018E0,9.776092017E0
4.236397375E0,6.765930176E-2,1.987866211E-1,9.775721283E0,9.777976299E0
4.246415375E0,5.957611084E-2,2.010319519E-1,9.761800232E0,9.764051768E0
4.256433375E0,5.777984619E-2,1.959425354E-1,9.775571594E0,9.777705865E0
4.266451375E0,6.676116943E-2,1.989363098E-1,9.770781555E0,9.773034580E0
4.276468375E0,6.451583862E-2,2.016307068E-1,9.762698364E0,9.764993425E0
4.286486375E0,6.436614990E-2,1.986369324E-1,9.774374084E0,9.776604133E0
4.296504375E0,6.466552734E-2,2.028282166E-1,9.773925018E0,9.776243204E0
4.306522375E0,5.837860107E-2,2.016307068E-1,9.776170349E0,9.778423682E0
4.316540375E0,7.020401001E-2,2.017803955E-1,9.776769104E0,9.779103131E0
4.326557375E0,6.541397095E-2,1.977388000E-1,9.775272217E0,9.777490810E0
4.336575375E0,6.301895142E-2,1.987866211E-1,9.777218170E0,9.779441838E0
4.346593375E0,7.110214233E-2,1.947450256E-1,9.771829376E0,9.774028366E0
4.356611375E0,6.107299805E-2,2.037263489E-1,9.775122528E0,9.777436002E0
4.366629375E0,7.005432129E-2,2.002835083E-1,9.767638092E0,9.769942425E0
4.376647375E0,6.900650024E-2,1.923500061E-1,9.770033112E0,9.772170047E0
4.386664375E0,5.822891235E-2,2.011816406E-1,9.771380310E0,9.773624600E0
4.396682375E0,6.197113037E-2,1.995350647E-1,9.770631866E0,9.772865585E0
4.406700375E0,6.646179199E-2,2.014810181E-1,9.777517548E0,9.779819076E0
4.416718375E0,6.750961304E-2,1.920506287E-1,9.768386536E0,9.770507484E0
4.426736375E0,6.885681152E-2,1.954934692E-1,9.773176575E0,9.775374127E0
4.436754375E0,6.586303711E-2,2.044747925E-1,9.771829376E0,9.774190362E0
4.446771375E0,6.092330933E-2,1.981878662E-1,9.764794006E0,9.766995038E0
4.456789375E0,6.137237549E-2,2.002835083E-1,9.777966614E0,9.780210179E0
4.466807375E0,7.080276489E-2,1.938468933E-1,9.778715057E0,9.780892486E0
4.476825375E0,6.900650024E-2,1.981878662E-1,9.777367859E0,9.779619756E0
4.486843375E0,6.152206421E-2,1.941462708E-1,9.775721283E0,9.777842520E0
4.496860375E0,6.511459351E-2,1.930984497E-1,9.778265991E0,9.780389190E0
4.506878375E0,6.212081909E-2,2.011816406E-1,9.779164124E0,9.781430570E0
4.516896375E0,6.511459351E-2,1.987866211E-1,9.768835602E0,9.771074918E0
4.526914375E0,6.496490479E-2,1.941462708E-1,9.769584045E0,9.771728897E0
4.536932375E0,6.331832886E-2,1.972897339E-1,9.776918793E0,9.779114149E0
4.546950375E0,6.077362061E-2,2.016307068E-1,9.775122528E0,9.777390696E0
4.556967375E0,7.409591675E-2,2.068698120E-1,9.770033112E0,9.772503892E0
4.566985375E0,6.002517700E-2,2.038760376E-1,9.786349182E0,9.788656638E0
4.577003375E0,6.631210327E-2,2.017803955E-1,9.774673462E0,9.776980818E0
4.587025542E0,6.750961304E-2,1.930984497E-1,9.782307587E0,9.784446141E0
4.597043542E0,6.646179199E-2,1.990859985E-1,9.784403229E0,9.786654124E0
4.607061542E0,6.406677246E-2,1.968406677E-1,9.781708832E0,9.783898940E0
4.617079542E0,7.080276489E-2,1.957928467E-1,9.782008209E0,9.784223652E0
4.627096542E0,6.661148071E-2,1.895059204E-1,9.783954163E0,9.786015974E0
4.637114542E0,5.897735596E-2,1.975891113E-1,9.783804474E0,9.785977200E0
4.647132542E0,6.511459351E-2,1.956431580E-1,9.779014435E0,9.781188040E0
4.657150542E0,6.511459351E-2,1.960922241E-1,9.785451050E0,9.787632212E0
4.667168542E0,6.810836792E-2,1.987866211E-1,9.781409454E0,9.783666275E0
4.677186542E0,6.122268677E-2,2.026785278E-1,9.784103851E0,9.786394381E0
4.687203542E0,5.807922363E-2,2.059716797E-1,9.781559143E0,9.783899877E0
4.697221542E0,6.032455444E-2,2.004331970E-1,9.786648560E0,9.788886686E0
4.707239542E0,6.526428223E-2,2.010319519E-1,9.782008209E0,9.784291384E0
4.717257542E0,5.807922363E-2,2.050735474E-1,9.787696381E0,9.790016792E0
4.727275542E0,6.526428223E-2,2.154020691E-1,9.789792023E0,9.792378941E0
4.737293542E0,5.613327026E-2,1.989363098E-1,9.789492645E0,9.791674670E0
4.747311542E0,6.092330933E-2,2.055226135E-1,9.788893890E0,9.791240718E0
4.757328542E0,6.975494385E-2,2.026785278E-1,9.792187042E0,9.794532730E0
4.767346542E0,6.586303711E-2,1.972897339E-1,9.776020660E0,9.778233027E0
4.777364542E0,5.972579956E-2,1.993853760E-1,9.786349182E0,9.788562306E0
4.787382542E0,6.691085815E-2,2.022294617E-1,9.783355408E0,9.785674062E0
4.797400542E0,6.960525513E-2,1.938468933E-1,9.786648560E0,9.788815635E0
4.807418542E0,5.807922363E-2,2.005828857E-1,9.783205719E0,9.785434116E0
4.817435542E0,6.960525513E-2,2.049238586E-1,9.783954163E0,9.786347518E0
4.827453542E0,5.852828979E-2,1.984872437E-1,9.781858521E0,9.784047162E0
4.837471542E0,6.331832886E-2,1.938468933E-1,9.778265991E0,9.780392202E0
4.847489542E0,6.646179199E-2,1.924996948E-1,9.787097626E0,9.789216171E0
4.857507542E0,6.481521606E-2,2.013313293E-1,9.788145447E0,9.790430358E0
4.867525542E0,6.646179199E-2,1.996847534E-1,9.773775330E0,9.776040884E0
4.877543542E0,7.020401001E-2,2.020797729E-1,9.776918793E0,9.779258966E0
4.887560542E0,6.616241455E-2,2.073188782E-1,9.777517548E0,9.779939058E0
4.897578542E0,5.912704468E-2,1.995350647E-1,9.781110077E0,9.783323801E0
4.907596542E0,6.676116943E-2,1.927990723E-1,9.781559143E0,9.783686821E0
4.917614542E0,5.867797852E-2,1.954934692E-1,9.782307587E0,9.784436750E0
4.927632542E0,6.391708374E-2,2.104623413E-1,9.781858521E0,9.784331142E0
4.937650542E0,8.098159790E-2,2.076182556E-1,9.768685913E0,9.771227550E0
4.947668542E0,6.556365967E-2,1.984872437E-1,9.771979065E0,9.774214578E0
4.957685542E0,6.182144165E-2,1.933978271E-1,9.773625641E0,9.775734386E0
4.967703542E0,6.945556641E-2,2.020797729E-1,9.785750427E0,9.788083149E0
4.977721542E0,6.795867920E-2,1.975891113E-1,9.784403229E0,9.786634068E0
4.987739542E0,6.137237549E-2,1.996847534E-1,9.786498871E0,9.788728248E0
4.997757542E0,6.256988525E-2,2.049238586E-1,9.771380310E0,9.773729173E0
5.007775542E0,6.556365967E-2,1.981878662E-1,9.771080933E0,9.773310576E0
5.017793542E0,6.855743408E-2,1.944456482E-1,9.785301361E0,9.787473216E0
5.027810542E0,6.361770630E-2,1.977388000E-1,9.779613190E0,9.781818951E0
5.037828542E0,5.942642212E-2,1.980381775E-1,9.777218170E0,9.779404162E0
5.047846542E0,6.586303711E-2,1.959425354E-1,9.771979065E0,9.774165246E0
5.057864542E0,6.256988525E-2,2.017803955E-1,9.771679688E0,9.773963077E0
5.067882542E0,6.406677246E-2,1.938468933E-1,9.773475952E0,9.775608081E0
5.077900542E0,6.631210327E-2,1.951940918E-1,9.777816925E0,9.779989870E0
5.087918542E0,7.005432129E-2,1.998344421E-1,9.784403229E0,9.786694435E0
5.097935542E0,6.032455444E-2,2.020797729E-1,9.783505096E0,9.785777805E0
5.107953542E0,6.795867920E-2,2.022294617E-1,9.769434357E0,9.771763545E0
5.117971542E0,6.541397095E-2,1.957928467E-1,9.774374084E0,9.776553716E0
5.127989542E0,6.152206421E-2,2.047741699E-1,9.776170349E0,9.778508277E0
5.138007542E0,6.167175293E-2,2.011816406E-1,9.768536224E0,9.770802292E0
5.148025542E0,6.256988525E-2,1.948947144E-1,9.774823151E0,9.776966123E0
5.158043542E0,6.646179199E-2,2.086660767E-1,9.765692139E0,9.768147299E0
5.168061542E0,6.331832886E-2,1.996847534E-1,9.774074707E0,9.776319327E0
5.178079542E0,5.987548828E-2,1.992356873E-1,9.784552917E0,9.786764314E0
5.188096542E0,6.855743408E-2,2.047741699E-1,9.769733734E0,9.772120027E0
5.198114542E0,6.032455444E-2,2.092648315E-1,9.757309570E0,9.759739795E0
5.208132542E0,6.511459351E-2,2.053729248E-1,9.770482178E0,9.772857307E0
5.218150542E0,6.286926270E-2,1.984872437E-1,9.778265991E0,9.780482377E0
5.228168542E0,6.900650024E-2,1.971400452E-1,9.779762878E0,9.781993051E0
5.238186542E0,5.284011841E-2,1.972897339E-1,9.775721283E0,9.777854669E0
5.248204542E0,5.897735596E-2,2.010319519E-1,9.774074707E0,9.776319786E0
5.258222542E0,6.780899048E-2,2.122586060E-1,9.767937469E0,9.770478708E0
5.268239542E0,6.735992432E-2,1.990859985E-1,9.768985291E0,9.771245888E0
5.278257542E0,6.212081909E-2,1.874102783E-1,9.777667236E0,9.779660433E0
5.288275542E0,6.721023560E-2,2.094145203E-1,9.771230621E0,9.773705516E0
5.298293542E0,6.212081909E-2,2.053729248E-1,9.777966614E0,9.780320452E0
5.308311542E0,6.631210327E-2,1.933978271E-1,9.770931244E0,9.773070008E0
5.318329542E0,6.586303711E-2,1.950444031E-1,9.782008209E0,9.784174205E0
5.328347542E0,5.763015747E-2,1.942959595E-1,9.780960388E0,9.783059760E0
5.338365542E0,6.002517700E-2,1.954934692E-1,9.770931244E0,9.773071068E0
5.348383542E0,5.972579956E-2,1.935475159E-1,9.777517548E0,9.779615392E0
5.358400542E0,5.718109131E-2,1.932481384E-1,9.780211945E0,9.782288086E0
5.368418542E0,6.556365967E-2,1.936972046E-1,9.773775330E0,9.775914351E0
5.378436542E0,7.185058594E-2,1.978884888E-1,9.770332489E0,9.772600437E0
5.388454542E0,6.286926270E-2,2.037263489E-1,9.777966614E0,9.780290797E0
5.398472542E0,6.017486572E-2,2.001338196E-1,9.784552917E0,9.786784475E0
5.408490542E0,6.840774536E-2,1.919009399E-1,9.783056030E0,9.785177100E0
5.418508542E0,6.242019653E-2,1.993853760E-1,9.768835602E0,9.771069533E0
5.428526542E0,6.810836792E-2,2.062710571E-1,9.779463501E0,9.781875734E0
5.438544542E0,6.032455444E-2,1.963916016E-1,9.779762878E0,9.781920602E0
5.448562542E0,6.466552734E-2,1.951940918E-1,9.785001984E0,9.787162315E0
5.458580542E0,7.170089722E-2,2.061213684E-1,9.781409454E0,9.783843721E0
5.468597542E0,5.523513794E-2,2.088157654E-1,9.784852295E0,9.787236044E0
5.478615542E0,6.855743408E-2,1.986369324E-1,9.789342957E0,9.791598045E0
5.488633542E0,6.107299805E-2,1.939965820E-1,9.776769104E0,9.778884328E0
5.498651542E0,6.092330933E-2,1.939965820E-1,9.783654785E0,9.785767588E0
5.508669542E0,5.942642212E-2,1.995350647E-1,9.766440582E0,9.768659447E0
5.518687542E0,6.571334839E-2,2.014810181E-1,9.787546692E0,9.789840810E0
5.528705542E0,6.017486572E-2,2.019300842E-1,9.788893890E0,9.791161339E0
5.538723542E0,6.301895142E-2,2.007325745E-1,9.783804474E0,9.786066367E0
5.548741542E0,6.122268677E-2,1.941462708E-1,9.775571594E0,9.777690984E0
5.558759542E0,6.107299805E-2,2.026785278E-1,9.785001984E0,9.787291368E0
5.568776542E0,6.092330933E-2,1.998344421E-1,9.781559143E0,9.783789896E0
5.578794542E0,6.047424316E-2,2.013313293E-1,9.775272217E0,9.777532324E0
5.588811625E0,6.780899048E-2,1.975891113E-1,9.780810699E0,9.783041319E0
5.598829625E0,6.286926270E-2,2.020797729E-1,9.786199493E0,9.788487590E0
5.608847625E0,6.182144165E-2,2.001338196E-1,9.779164124E0,9.781407178E0
5.618865625E0,6.406677246E-2,2.002835083E-1,9.784253540E0,9.786512932E0
5.628883625E0,7.125183105E-2,1.960922241E-1,9.777517548E0,9.779743267E0
5.638901625E0,7.409591675E-2,2.022294617E-1,9.780211945E0,9.782583127E0
5.648919625E0,6.661148071E-2,2.043251038E-1,9.786798248E0,9.789157563E0
5.658937625E0,6.990463257E-2,2.023791504E-1,9.780810699E0,9.783153986E0
5.668955625E0,6.735992432E-2,1.996847534E-1,9.774972839E0,9.777244263E0
5.678972625E0,6.227050781E-2,2.031275940E-1,9.775122528E0,9.777431098E0
5.688990625E0,7.095245361E-2,2.031275940E-1,9.789941711E0,9.792305846E0
5.699008625E0,6.586303711E-2,2.011816406E-1,9.769733734E0,9.772026874E0
5.709026625E0,6.900650024E-2,1.969903564E-1,9.782008209E0,9.784234855E0
5.719044625E0,6.256988525E-2,1.926493835E-1,9.774823151E0,9.776921622E0
5.729062625E0,6.406677246E-2,1.957928467E-1,9.770931244E0,9.773102719E0
5.739080625E0,6.825805664E-2,1.944456482E-1,9.782307587E0,9.784478013E0
5.749098625E0,6.197113037E-2,2.091151428E-1,9.778415680E0,9.780847753E0
5.759116625E0,6.556365967E-2,1.992356873E-1,9.783804474E0,9.786052495E0
5.769134625E0,6.451583862E-2,1.962419128E-1,9.772428131E0,9.774611233E0
5.779152625E0,5.927673340E-2,2.053729248E-1,9.774074707E0,9.776411824E0
5.789170625E0,5.987548828E-2,2.055226135E-1,9.785750427E0,9.788091542E0
5.799187625E0,6.197113037E-2,1.974394226E-1,9.782756653E0,9.784945093E0
5.809205625E0,7.499404907E-2,1.941462708E-1,9.795330505E0,9.797541354E0
5.819223625E0,6.286926270E-2,2.037263489E-1,9.780211945E0,9.782535594E0
5.829241625E0,5.733078003E-2,2.041754150E-1,9.786199493E0,9.788497073E0
5.839259625E0,6.436614990E-2,2.029779053E-1,9.787696381E0,9.790012435E0
5.849277625E0,6.795867920E-2,2.046244812E-1,9.782008209E0,9.784384200E0
5.859295625E0,6.885681152E-2,1.939965820E-1,9.778265991E0,9.780432594E0
5.869313625E0,6.900650024E-2,1.980381775E-1,9.786049805E0,9.788296675E0
5.879331625E0,6.062393188E-2,2.028282166E-1,9.783954163E0,9.786244101E0
5.889349625E0,6.676116943E-2,1.963916016E-1,9.779463501E0,9.781663104E0
5.899367625E0,6.301895142E-2,1.957928467E-1,9.786498871E0,9.788660091E0
5.909385625E0,6.197113037E-2,2.050735474E-1,9.788893890E0,9.791237878E0
5.919403625E0,6.496490479E-2,2.050735474E-1,9.788594513E0,9.790957979E0
5.929420625E0,6.496490479E-2,2.005828857E-1,9.788145447E0,9.790415988E0
5.939438625E0,6.421646118E-2,2.070195007E-1,9.781559143E0,9.783960348E0
5.949456625E0,6.810836792E-2,2.017803955E-1,9.784852295E0,9.787169586E0
5.959474625E0,6.466552734E-2,1.932481384E-1,9.779014435E0,9.781137449E0
5.969492625E0,6.466552734E-2,1.848655701E-1,9.781409454E0,9.783369962E0
5.979510625E0,6.376739502E-2,2.026785278E-1,9.787097626E0,9.789403700E0
5.989528625E0,5.987548828E-2,1.898052979E-1,9.785151672E0,9.787175506E0
5.999546625E0,6.256988525E-2,1.954934692E-1,9.783205719E0,9.785358799E0
6.009564625E0,5.553451538E-2,1.956431580E-1,9.781110077E0,9.783224145E0
6.019582625E0,6.077362061E-2,1.927990723E-1,9.781110077E0,9.783198825E0
6.029600625E0,5.942642212E-2,1.975891113E-1,9.763596497E0,9.765776441E0
6.039618625E0,5.972579956E-2,1.990859985E-1,9.772577820E0,9.774787959E0
6.049635625E0,7.065307617E-2,2.065704346E-1,9.785001984E0,9.787437204E0
6.059653625E0,6.182144165E-2,2.026785278E-1,9.781259766E0,9.783554726E0
6.069671625E0,5.972579956E-2,2.001338196E-1,9.784552917E0,9.786781724E0
6.079689625E0,6.900650024E-2,1.998344421E-1,9.779912567E0,9.782197377E0
6.089707625E0,6.256988525E-2,1.981878662E-1,9.783355408E0,9.785562654E0
6.099725625E0,5.673202515E-2,2.029779053E-1,9.789792023E0,9.792060376E0
6.109743625E0,6.256988525E-2,1.993853760E-1,9.782906342E0,9.785138017E0
6.119761625E0,5.613327026E-2,2.008822632E-1,9.783355408E0,9.785578555E0
6.129779625E0,6.900650024E-2,2.046244812E-1,9.775122528E0,9.777507531E0
6.139797625E0,6.466552734E-2,1.957928467E-1,9.794132996E0,9.796303262E0
6.149815625E0,6.481521606E-2,1.995350647E-1,9.790390778E0,9.792638400E0
6.159833625E0,6.346801758E-2,2.043251038E-1,9.772577820E0,9.774919651E0
6.169851625E0,6.706054688E-2,2.007325745E-1,9.783954163E0,9.786242882E0
6.179868625E0,6.242019653E-2,1.975891113E-1,9.789792023E0,9.791984762E0
6.189886625E0,6.631210327E-2,1.902543640E-1,9.778715057E0,9.780790469E0
6.199904625E0,5.613327026E-2,1.972897339E-1,9.783505096E0,9.785655121E0
6.209922625E0,5.777984619E-2,1.993853760E-1,9.776320038E0,9.778523739E0
6.219940625E0,6.152206421E-2,2.008822632E-1,9.783654785E0,9.785910259E0
6.229958625E0,6.421646118E-2,1.938468933E-1,9.786498871E0,9.788629144E0
6.239976625E0,6.346801758E-2,2.019300842E-1,9.784253540E0,9.786542867E0
6.249994625E0,6.556365967E-2,2.014810181E-1,9.778565369E0,9.780860589E0
6.260012625E0,6.885681152E-2,2.020797729E-1,9.787696381E0,9.790024409E0
