"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.298181604E1,1.661544800E-2,7.349716187E-2,9.708810425E0,9.709102830E0
1.299183304E1,1.960922241E-2,1.558259583E-1,9.670190735E0,9.671466026E0
1.300184904E1,7.185058594E-3,1.453477478E-1,9.701625366E0,9.702716750E0
1.301186604E1,1.886077881E-2,1.252894592E-1,9.728868713E0,9.729693706E0
1.302188304E1,3.787124634E-2,1.185534668E-1,9.801018677E0,9.801808826E0
1.303190004E1,3.218307495E-2,1.288819885E-1,9.756261749E0,9.757166066E0
1.304191604E1,2.170486450E-2,1.064286804E-1,9.786199493E0,9.786802271E0
1.305193304E1,1.856140137E-2,1.278341675E-1,9.798773346E0,9.799624747E0
1.306195004E1,2.245330811E-3,1.321751404E-1,9.845775604E0,9.846663016E0
1.307196604E1,-1.407073975E-2,1.107696533E-1,9.942923584E0,9.943550538E0
1.308198304E1,4.790039062E-3,1.145118713E-1,9.804461517E0,9.805131389E0
1.309200004E1,-1.960922241E-2,1.016386414E-1,9.826615448E0,9.827160633E0
1.310201704E1,-1.347198486E-2,8.607101440E-2,9.819729767E0,9.820116212E0
1.311203304E1,-1.017883301E-2,7.200027466E-2,9.807604980E0,9.807874546E0
1.312205004E1,-1.481918335E-2,8.637039185E-2,9.830357666E0,9.830748257E0
1.313206704E1,-1.661544800E-2,7.963439941E-2,9.806856537E0,9.807193933E0
1.314208304E1,-2.095642090E-2,6.286926270E-2,9.752818909E0,9.753044057E0
1.315210004E1,7.185058594E-3,5.718109131E-2,9.759255524E0,9.759425684E0
1.316211704E1,-4.490661621E-2,7.469467163E-2,9.737251282E0,9.737641317E0
1.317213404E1,-2.754272461E-2,1.315763855E-1,9.859996033E0,9.860912367E0
1.318215004E1,-1.496887207E-3,1.196012878E-1,9.830207977E0,9.830935641E0
1.319216704E1,-2.185455322E-2,1.127156067E-1,9.715546417E0,9.716224813E0
1.320218404E1,-1.437011719E-2,1.016386414E-1,9.731862488E0,9.732403834E0
1.321220004E1,2.544708252E-3,8.442443848E-2,9.703421631E0,9.703789224E0
1.322221704E1,-1.691482544E-2,1.055305481E-1,9.797276459E0,9.797859400E0
1.323223404E1,-2.559677124E-2,1.085243225E-1,9.745633850E0,9.746271690E0
1.324225104E1,4.490661621E-4,1.163081360E-1,9.678722992E0,9.679421808E0
1.325226704E1,8.981323242E-4,8.397537231E-2,9.754615173E0,9.754976671E0
1.326228392E1,1.152603149E-2,9.071136475E-2,9.698182526E0,9.698613597E0
1.327230092E1,1.272354126E-2,1.151106262E-1,9.727820892E0,9.728510249E0
1.328231792E1,-1.930984497E-2,9.520202637E-2,9.757908325E0,9.758391834E0
1.329233392E1,-5.972579956E-2,6.227050781E-2,9.731263733E0,9.731646244E0
1.330235092E1,-4.326004028E-2,7.304809570E-2,9.703271942E0,9.703643328E0
1.331236792E1,-1.856140137E-2,1.803749084E-1,9.709109802E0,9.710802891E0
1.332238392E1,-8.187973022E-2,1.947450256E-1,9.817634125E0,9.819906808E0
1.333240092E1,-6.945556641E-2,1.188528442E-1,9.830207977E0,9.831171799E0
1.334241792E1,-1.062789917E-2,9.145980835E-2,9.802665253E0,9.803097669E0
1.335243492E1,-1.242416382E-2,1.645079041E-1,9.846224670E0,9.847606687E0
1.336245092E1,7.783813477E-3,1.305285645E-1,9.859846344E0,9.860713373E0
1.337246792E1,1.407073975E-2,1.228944397E-1,9.770332489E0,9.771115493E0
1.338248492E1,1.766326904E-2,1.118174744E-1,9.905501404E0,9.906148252E0
1.339250092E1,4.236190796E-2,1.010398865E-1,9.845476227E0,9.846085807E0
1.340251792E1,3.652404785E-2,9.939331055E-2,9.802964630E0,9.803536534E0
1.341253492E1,2.335144043E-2,1.317260742E-1,9.776619415E0,9.777534671E0
1.342255192E1,8.382568359E-3,1.204994202E-1,9.828262024E0,9.829004262E0
1.343256792E1,3.802093506E-2,1.206491089E-1,9.828411713E0,9.829225737E0
1.344258492E1,3.098556519E-2,1.351689148E-1,9.776918793E0,9.777902220E0
1.345260192E1,-7.484436035E-4,9.939331055E-2,9.743388519E0,9.743895496E0
1.346261792E1,3.083587646E-2,8.038284302E-2,9.740245056E0,9.740625545E0
1.347263492E1,2.380050659E-2,9.235794067E-2,9.693392487E0,9.693861684E0
1.348265192E1,1.392105103E-2,9.969268799E-2,9.716294861E0,9.716816261E0
1.349266892E1,-4.790039062E-3,6.586303711E-2,9.746681671E0,9.746905380E0
1.350268492E1,2.724334717E-2,9.699829102E-2,9.702822876E0,9.703345950E0
1.351270192E1,7.634124756E-3,6.990463257E-2,9.720935211E0,9.721189553E0
1.352271892E1,-1.990859985E-2,1.073268127E-1,9.790241089E0,9.790849604E0
1.353273492E1,-2.290237427E-2,1.246907043E-1,9.816436615E0,9.817255223E0
1.354275192E1,-3.143463135E-2,1.203497314E-1,9.771080933E0,9.771872635E0
1.355276892E1,-2.724334717E-2,1.103205872E-1,9.833052063E0,9.833708645E0
1.356278592E1,-1.856140137E-2,7.858657837E-2,9.796827393E0,9.797160167E0
1.357280192E1,-1.062789917E-2,1.100212097E-1,9.797426147E0,9.798049639E0
1.358281892E1,-6.167175293E-2,1.234931946E-1,9.878407745E0,9.879372124E0
1.359283592E1,-4.819976807E-2,1.139131165E-1,9.815837860E0,9.816617152E0
1.360285192E1,-3.487747192E-2,1.137634277E-1,9.822124786E0,9.822845508E0
1.361286892E1,-2.724334717E-2,8.711883545E-2,9.798773346E0,9.799198486E0
1.362288592E1,-2.948867798E-2,9.101074219E-2,9.779613190E0,9.780081118E0
1.363290292E1,-1.871109009E-2,1.038839722E-1,9.766440582E0,9.767010988E0
1.364291892E1,-1.586700439E-2,9.355545044E-2,9.705367584E0,9.705831460E0
1.365293592E1,-1.511856079E-2,7.858657837E-2,9.774224396E0,9.774552008E0
1.366295292E1,3.981719971E-2,6.870712280E-2,9.708361359E0,9.708686129E0
1.367296892E1,2.260299683E-2,9.595046997E-2,9.627679138E0,9.628183784E0
1.368298592E1,-3.667373657E-2,1.158590698E-1,9.783505096E0,9.784259822E0
1.369300292E1,2.020797729E-2,6.765930176E-2,9.777517548E0,9.777772524E0
1.370301992E1,2.888992310E-2,1.218466187E-1,9.770033112E0,9.770835595E0
1.371303592E1,4.490661621E-3,1.260379028E-1,9.779313812E0,9.780127011E0
1.372305292E1,2.604583740E-2,1.142124939E-1,9.819580078E0,9.820278804E0
1.373306992E1,2.005828857E-2,1.221459961E-1,9.872569885E0,9.873345842E0
1.374308592E1,7.783813477E-3,1.109193420E-1,9.803563385E0,9.804193936E0
1.375310292E1,9.131011963E-3,9.071136475E-2,9.781110077E0,9.781534965E0
1.376311992E1,1.017883301E-2,8.786727905E-2,9.855056305E0,9.855453264E0
1.377313692E1,-3.143463135E-3,8.457412720E-2,9.774523773E0,9.774890161E0
1.378315292E1,-9.430389404E-3,1.049317932E-1,9.812993774E0,9.813559315E0
1.379316992E1,-1.377136230E-2,9.430389404E-2,9.807155914E0,9.807618977E0
1.380318692E1,-3.457809448E-2,7.454498291E-2,9.780511322E0,9.780856523E0
1.381320292E1,-2.739303589E-2,6.735992432E-2,9.676926727E0,9.677199937E0
1.382321992E1,-7.933502197E-3,5.718109131E-2,9.774074707E0,9.774245188E0
1.383323692E1,-5.298980713E-2,6.556365967E-2,9.833351440E0,9.833712781E0
1.384325392E1,-3.832031250E-2,7.080276489E-2,9.743388519E0,9.743721123E0
1.385326992E1,-1.571731567E-2,7.229965210E-2,9.649833069E0,9.650116711E0
1.386328692E1,-1.616638184E-2,7.050338745E-2,9.720037079E0,9.720306214E0
1.387330392E1,-4.370910645E-2,4.864883423E-2,9.832153931E0,9.832371439E0
1.388331992E1,-2.260299683E-2,1.167572021E-1,9.781559143E0,9.782282066E0
1.389333692E1,-8.981323242E-3,1.363664246E-1,9.758058014E0,9.759014944E0
1.390335392E1,-2.544708252E-2,1.200503540E-1,9.729617157E0,9.730391033E0
1.391337092E1,5.837860107E-3,9.819580078E-2,9.759554901E0,9.760050633E0
1.392338692E1,2.230361938E-2,9.924362183E-2,9.682614899E0,9.683149179E0
1.393340392E1,-6.137237549E-3,1.199006653E-1,9.775571594E0,9.776308804E0
1.394342092E1,-3.772155762E-2,1.074765015E-1,9.830657043E0,9.831316902E0
1.395343692E1,5.987548828E-3,1.437011719E-1,9.660011902E0,9.661082539E0
1.396345392E1,1.631607056E-2,1.236428833E-1,9.711953888E0,9.712754609E0
1.397347092E1,3.742218018E-3,8.652008057E-2,9.799372101E0,9.799754757E0
1.398348792E1,-2.245330811E-3,1.182540894E-1,9.795330505E0,9.796044548E0
1.399350392E1,4.191284180E-3,1.386117554E-1,9.795180817E0,9.796162413E0
1.400352092E1,5.239105225E-3,9.714797974E-2,9.796677704E0,9.797160773E0
1.401353792E1,-6.735992432E-3,6.541397095E-2,9.878707123E0,9.878925993E0
1.402355392E1,2.888992310E-2,1.013392639E-1,9.807754669E0,9.808320750E0
1.403357092E1,4.490661621E-4,1.230441284E-1,9.838740234E0,9.839509615E0
1.404358792E1,-2.918930054E-2,8.502319336E-2,9.942324829E0,9.942731213E0
1.405360392E1,7.334747314E-3,7.229965210E-2,9.906848602E0,9.907115133E0
1.406362092E1,-1.496887207E-4,1.490899658E-1,9.844877472E0,9.846006311E0
1.407363792E1,4.191284180E-3,1.209484863E-1,9.856553192E0,9.857296127E0
1.408365492E1,3.742218018E-3,1.100212097E-1,9.801916809E0,9.802534968E0
1.409367092E1,1.302291870E-2,1.040336609E-1,9.797875214E0,9.798436166E0
1.410368792E1,2.320175171E-2,1.187031555E-1,9.734107819E0,9.734859207E0
1.411370492E1,1.646575928E-3,9.565109253E-2,9.758956146E0,9.759425030E0
1.412372092E1,2.305206299E-2,1.094224548E-1,9.629774780E0,9.630424030E0
1.413373792E1,-1.496887207E-2,1.234931946E-1,9.581275635E0,9.582083146E0
1.414375492E1,-1.616638184E-2,1.077758789E-1,9.683513031E0,9.684126270E0
1.415377192E1,3.293151855E-3,1.065783691E-1,9.689201202E0,9.689787910E0
1.416378792E1,-3.308120728E-2,9.909393311E-2,9.710307312E0,9.710869275E0
1.417380492E1,-2.095642090E-2,9.475296021E-2,9.723779297E0,9.724263525E0
1.418382192E1,1.945953369E-3,6.182144165E-2,9.669142914E0,9.669340741E0
1.419383792E1,-7.035369873E-3,9.894424438E-2,9.740394745E0,9.740899817E0
1.420385492E1,-8.232879639E-3,8.681945801E-2,9.823771362E0,9.824158446E0
1.421387192E1,8.083190918E-3,8.637039185E-2,9.837842102E0,9.838224556E0
1.422388892E1,-1.167572021E-2,7.110214233E-2,9.866881714E0,9.867144804E0
1.423390492E1,-5.149291992E-2,7.499404907E-2,9.880503387E0,9.880922164E0
1.424392192E1,-1.556762695E-2,1.185534668E-1,9.864187317E0,9.864911996E0
1.425393892E1,-1.646575928E-2,1.267863464E-1,9.880353699E0,9.881180856E0
1.426395517E1,-3.562591553E-2,1.365161133E-1,9.885592804E0,9.886599564E0
1.427397217E1,-3.293151855E-2,1.230441284E-1,9.846524048E0,9.847347875E0
1.428398917E1,-1.257385254E-2,9.430389404E-2,9.734257507E0,9.734722417E0
1.429400617E1,-3.173400879E-2,1.091230774E-1,9.684860229E0,9.685526963E0
1.430402217E1,-2.544708252E-2,1.127156067E-1,9.752968597E0,9.753653101E0
1.431403917E1,-4.191284180E-3,1.160087585E-1,9.779313812E0,9.780002773E0
1.432405617E1,-1.661544800E-2,1.013392639E-1,9.686357117E0,9.686901461E0
1.433407217E1,6.436614990E-3,9.804611206E-2,9.641300812E0,9.641801482E0
1.434408917E1,2.335144043E-2,1.107696533E-1,9.734407196E0,9.735065417E0
1.435410617E1,4.939727783E-3,1.113684082E-1,9.728419647E0,9.729058339E0
1.436412217E1,-9.280700684E-3,4.954696655E-2,9.745633850E0,9.745764217E0
1.437413917E1,2.395019531E-3,5.463638306E-2,9.811945953E0,9.812098362E0
1.438415617E1,3.847000122E-2,1.019380188E-1,9.780361633E0,9.780968509E0
1.439417317E1,-7.185058594E-3,1.160087585E-1,9.767488403E0,9.768179941E0
1.440418917E1,-5.239105225E-3,6.152206421E-2,9.854457550E0,9.854650984E0
1.441420617E1,6.586303711E-3,8.232879639E-2,9.928254089E0,9.928597619E0
1.442422317E1,1.062789917E-2,1.206491089E-1,9.871372375E0,9.872115363E0
1.443423917E1,-2.544708252E-3,1.230441284E-1,9.794881439E0,9.795654585E0
1.444425617E1,-4.041595459E-3,1.218466187E-1,9.827513580E0,9.828269741E0
1.445427317E1,2.080673218E-2,1.094224548E-1,9.787846069E0,9.788479804E0
1.446429017E1,1.167572021E-2,1.181044006E-1,9.699978790E0,9.700704794E0
1.447430617E1,4.490661621E-4,1.085243225E-1,9.785301361E0,9.785903150E0
1.448432317E1,8.382568359E-3,1.254391479E-1,9.728419647E0,9.729231937E0
1.449434017E1,1.841171265E-2,1.261875916E-1,9.646090851E0,9.646933762E0
1.450435617E1,1.466949463E-2,1.202000427E-1,9.704170074E0,9.704925558E0
1.451437317E1,2.035766602E-2,1.092727661E-1,9.715097351E0,9.715733195E0
1.452439017E1,4.340972900E-3,9.505233765E-2,9.794432373E0,9.794894553E0
1.453440717E1,2.844085693E-3,7.933502197E-2,9.668993225E0,9.669319114E0
1.454442317E1,1.407073975E-2,7.170089722E-2,9.734257507E0,9.734531741E0
1.455444017E1,-1.032852173E-2,8.202941895E-2,9.795480194E0,9.795829099E0
1.456445717E1,-1.481918335E-2,8.951385498E-2,9.679920502E0,9.680345720E0
1.457447317E1,2.993774414E-4,8.816665649E-2,9.724976807E0,9.725376463E0
1.458449017E1,-3.248245239E-2,9.086105347E-2,9.839638367E0,9.840111485E0
1.459450717E1,-3.353027344E-2,1.125659180E-1,9.825268250E0,9.825970259E0
1.460452317E1,-3.143463135E-2,1.468446350E-1,9.802665253E0,9.803815458E0
1.461454017E1,-3.248245239E-2,1.145118713E-1,9.713899841E0,9.714629082E0
1.462455717E1,-3.682342529E-2,1.255888367E-1,9.813293152E0,9.814165833E0
1.463457417E1,-1.526824951E-2,9.849517822E-2,9.877359924E0,9.877862800E0
1.464459017E1,-3.008743286E-2,1.094224548E-1,9.736652527E0,9.737313847E0
1.465460717E1,-4.984634399E-2,1.026864624E-1,9.795779572E0,9.796444589E0
1.466462417E1,-1.287322998E-2,1.190025330E-1,9.811496887E0,9.812226989E0
1.467464017E1,1.496887207E-3,1.055305481E-1,9.796078949E0,9.796647473E0
1.468465717E1,-6.137237549E-3,7.334747314E-2,9.917177124E0,9.917450258E0
1.469467417E1,1.302291870E-2,9.954299927E-2,9.826615448E0,9.827128246E0
1.470469117E1,1.077758789E-2,9.879455566E-2,9.844428406E0,9.844930023E0
1.471470717E1,-3.891906738E-3,9.595046997E-2,9.843979340E0,9.844447718E0
1.472472417E1,-7.933502197E-3,5.059478760E-2,9.851463776E0,9.851596891E0
1.473474117E1,1.901046753E-2,7.229965210E-2,9.827962646E0,9.828246966E0
1.474475717E1,1.092727661E-2,1.046324158E-1,9.764045563E0,9.764612286E0
1.475477417E1,-2.155517578E-2,1.044827271E-1,9.800270233E0,9.800850877E0
1.476479117E1,3.143463135E-3,7.589218140E-2,9.818831635E0,9.819125428E0
1.477480817E1,1.616638184E-2,1.263372803E-1,9.675429840E0,9.676268137E0
1.478482417E1,3.143463135E-3,1.499880981E-1,9.669741669E0,9.670905348E0
1.479484117E1,1.661544800E-2,1.296304321E-1,9.646390228E0,9.647275499E0
1.480485817E1,1.496887207E-2,1.184037781E-1,9.697434082E0,9.698168451E0
1.481487417E1,2.649490356E-2,1.233435059E-1,9.626182251E0,9.627008898E0
1.482489117E1,1.167572021E-2,1.146615601E-1,9.634415131E0,9.635104489E0
1.483490817E1,1.526824951E-2,1.053808594E-1,9.719887390E0,9.720470622E0
1.484492417E1,3.113525391E-2,1.166075134E-1,9.669292603E0,9.670045819E0
1.485494117E1,1.362167358E-2,1.133143616E-1,9.784403229E0,9.785068842E0
1.486495817E1,5.418731689E-2,1.236428833E-1,9.902208252E0,9.903128399E0
1.487497517E1,1.407073975E-2,1.125659180E-1,9.813442841E0,9.814098505E0
1.488499117E1,-1.332229614E-2,8.158035278E-2,9.809401245E0,9.809749519E0
1.489500817E1,1.901046753E-2,6.331832886E-2,9.891430664E0,9.891651591E0
1.490502517E1,7.783813477E-3,9.819580078E-2,9.904154205E0,9.904644038E0
1.491504117E1,-1.062789917E-2,8.846603394E-2,9.888436890E0,9.888838320E0
1.492505817E1,-8.382568359E-3,7.993377686E-2,9.827513580E0,9.827842227E0
1.493507517E1,-3.293151855E-3,5.553451538E-2,9.822124786E0,9.822282334E0
1.494509217E1,-3.891906738E-2,6.885681152E-2,9.799821167E0,9.800140349E0
1.495510817E1,-4.326004028E-2,1.149609375E-1,9.782157898E0,9.782929039E0
1.496512517E1,-3.847000122E-2,1.118174744E-1,9.837093658E0,9.837804365E0
1.497514217E1,-3.832031250E-2,1.070274353E-1,9.790989532E0,9.791649470E0
1.498515817E1,-1.781295776E-2,9.610015869E-2,9.708061981E0,9.708553959E0
1.499517517E1,-1.152603149E-2,8.996292114E-2,9.657317505E0,9.657743399E0
1.500519217E1,-4.131408691E-2,1.157093811E-1,9.752669220E0,9.753443106E0
1.501520917E1,-3.248245239E-2,1.014889526E-1,9.796228638E0,9.796808186E0
1.502522517E1,-8.831634521E-3,1.255888367E-1,9.705217896E0,9.706034461E0
1.503524217E1,-4.939727783E-3,9.205856323E-2,9.710457001E0,9.710894621E0
1.504525917E1,8.232879639E-3,9.011260986E-2,9.757908325E0,9.758327877E0
1.505527517E1,6.735992432E-3,1.140628052E-1,9.728269958E0,9.728940954E0
1.506529217E1,-1.152603149E-2,9.864486694E-2,9.755363617E0,9.755869154E0
1.507530917E1,-1.451980591E-2,9.729766846E-2,9.844278717E0,9.844770242E0
1.508532617E1,-3.143463135E-3,7.484436035E-2,9.835447083E0,9.835732351E0
1.509534217E1,1.077758789E-2,9.729766846E-2,9.653874664E0,9.654370980E0
1.510535917E1,-3.233276367E-2,1.386117554E-1,9.748927002E0,9.749965965E0
1.511537617E1,-1.706451416E-2,9.954299927E-2,9.808802490E0,9.809322418E0
1.512539217E1,2.005828857E-2,1.020877075E-1,9.822873230E0,9.823424185E0
1.513540917E1,-1.496887207E-4,1.371148682E-1,9.782157898E0,9.783118810E0
1.514542617E1,2.424957275E-2,1.225950623E-1,9.718091125E0,9.718894624E0
1.515544217E1,3.442840576E-2,1.257385254E-1,9.775571594E0,9.776440839E0
1.516545917E1,1.945953369E-2,1.270857239E-1,9.835746460E0,9.836586699E0
1.517547617E1,7.334747314E-3,1.333726501E-1,9.788893890E0,9.789805190E0
1.518549317E1,2.395019531E-3,1.074765015E-1,9.886490936E0,9.887075400E0
1.519550917E1,2.918930054E-2,1.252894592E-1,9.750872955E0,9.751721533E0
1.520552617E1,-5.987548828E-3,1.296304321E-1,9.738299103E0,9.739163687E0
1.521554317E1,4.490661621E-3,1.333726501E-1,9.865384827E0,9.866287357E0
1.522555917E1,6.436614990E-3,1.148112488E-1,9.764344940E0,9.765022026E0
1.523557617E1,-4.221221924E-2,8.262817383E-2,9.764494629E0,9.764935465E0
1.524559317E1,1.721420288E-2,7.170089722E-2,9.801168365E0,9.801445744E0
1.525561017E1,1.496887207E-2,6.421646118E-2,9.728120270E0,9.728343734E0
1.526562925E1,-3.562591553E-2,8.547225952E-2,9.733658752E0,9.734099210E0
1.527564625E1,-2.469863892E-2,7.619155884E-2,9.779313812E0,9.779641804E0
1.528566325E1,2.529739380E-2,8.457412720E-2,9.751022644E0,9.751422222E0
1.529567925E1,-1.466949463E-2,4.191284180E-2,9.731712799E0,9.731814111E0
1.530569625E1,-3.847000122E-2,9.116043091E-2,9.699978790E0,9.700483426E0
1.531571325E1,-1.317260742E-2,1.326242065E-1,9.816885681E0,9.817790341E0
1.532573025E1,-4.939727783E-3,1.040336609E-1,9.738748169E0,9.739305073E0
1.533574625E1,-3.338058472E-2,1.085243225E-1,9.739047546E0,9.739709385E0
1.534576325E1,2.395019531E-3,6.631210327E-2,9.895621948E0,9.895844419E0
1.535578025E1,9.729766846E-3,8.637039185E-2,9.816586304E0,9.816971079E0
1.536579625E1,-2.993774414E-2,1.127156067E-1,9.705517273E0,9.706217936E0
1.537581325E1,-3.427871704E-2,1.184037781E-1,9.844278717E0,9.845050429E0
1.538583025E1,-7.035369873E-3,8.936416626E-2,9.895322571E0,9.895728585E0
1.539584725E1,-1.257385254E-2,8.187973022E-2,9.822124786E0,9.822474114E0
1.540586325E1,7.783813477E-3,1.071771240E-1,9.784552917E0,9.785142989E0
1.541588025E1,8.232879639E-3,1.173559570E-1,9.832602997E0,9.833306763E0
1.542589725E1,-2.050735474E-2,1.044827271E-1,9.729617157E0,9.730199752E0
1.543591325E1,-2.694396973E-2,7.125183105E-2,9.762249298E0,9.762546500E0
1.544593025E1,9.729766846E-3,8.607101440E-2,9.762249298E0,9.762633571E0
1.545594725E1,2.275268555E-2,1.341210938E-1,9.683812408E0,9.684767881E0
1.546596325E1,-3.173400879E-2,1.296304321E-1,9.660311279E0,9.661233105E0
1.547598025E1,-3.053649902E-2,7.634124756E-2,9.682614899E0,9.682963996E0
1.548599725E1,4.071533203E-2,1.249900818E-1,9.658814392E0,9.659708884E0
1.549601425E1,9.131011963E-3,1.383123779E-1,9.705517273E0,9.706507056E0
1.550603025E1,-4.191284180E-3,1.071771240E-1,9.691147156E0,9.691740695E0
1.551604725E1,1.556762695E-2,1.002914429E-1,9.752070465E0,9.752598581E0
1.552606425E1,1.841171265E-2,1.095721436E-1,9.730814667E0,9.731448974E0
1.553608025E1,-3.442840576E-3,1.145118713E-1,9.687704315E0,9.688381687E0
1.554609725E1,-7.035369873E-3,1.041833496E-1,9.873318329E0,9.873870492E0
1.555611425E1,4.939727783E-3,1.155596924E-1,9.845775604E0,9.846454981E0
1.556613125E1,-1.152603149E-2,1.233435059E-1,9.815837860E0,9.816619549E0
1.557614725E1,1.751358032E-2,1.234931946E-1,9.870923309E0,9.871711314E0
1.558616425E1,-1.796264648E-3,1.091230774E-1,9.867779846E0,9.868383361E0
1.559618125E1,-3.966751099E-2,9.370513916E-2,9.870324554E0,9.870849050E0
1.560619725E1,1.332229614E-2,6.661148071E-2,9.806557159E0,9.806792437E0
1.561621425E1,1.182540894E-2,8.247848511E-2,9.757309570E0,9.757665325E0
1.562623125E1,-1.182540894E-2,1.157093811E-1,9.850266266E0,9.850952949E0
1.563624825E1,5.089416504E-3,8.187973022E-2,9.782606964E0,9.782950946E0
1.564626425E1,8.232879639E-3,3.412902832E-2,9.732760620E0,9.732823941E0
1.565628125E1,-8.083190918E-3,6.586303711E-2,9.782157898E0,9.782382962E0
1.566629825E1,-7.334747314E-3,1.255888367E-1,9.834998016E0,9.835802577E0
1.567631425E1,-1.167572021E-2,1.209484863E-1,9.822274475E0,9.823026047E0
1.568633125E1,-1.526824951E-2,1.082249451E-1,9.729916534E0,9.730530383E0
1.569634825E1,-2.694396973E-2,1.013392639E-1,9.741592255E0,9.742156603E0
1.570636425E1,6.885681152E-3,1.023870850E-1,9.789492645E0,9.790030479E0
1.571638125E1,-5.388793945E-3,1.131646729E-1,9.698930969E0,9.699592632E0
1.572639825E1,-3.188369751E-2,1.375639343E-1,9.700876923E0,9.701904631E0
1.573641525E1,-7.634124756E-3,1.437011719E-1,9.775272217E0,9.776331378E0
1.574643125E1,-1.437011719E-2,1.019380188E-1,9.691895599E0,9.692442322E0
1.575644825E1,2.993774414E-4,1.043330383E-1,9.655221863E0,9.655785555E0
1.576646525E1,1.856140137E-2,1.245410156E-1,9.814939728E0,9.815747391E0
1.577648125E1,-1.526824951E-2,1.139131165E-1,9.773176575E0,9.773852346E0
1.578649825E1,-1.362167358E-2,7.574249268E-2,9.695488129E0,9.695793548E0
1.579651525E1,6.137237549E-3,7.379653931E-2,9.689201202E0,9.689484173E0
1.580653225E1,1.466949463E-2,1.101708984E-1,9.754615173E0,9.755248331E0
1.581654825E1,2.993774414E-3,1.381626892E-1,9.783205719E0,9.784181725E0
1.582656525E1,-2.679428101E-2,8.592132568E-2,9.797875214E0,9.798288581E0
1.583658225E1,6.586303711E-3,9.969268799E-2,9.801018677E0,9.801527897E0
1.584659925E1,1.811233521E-2,1.399589539E-1,9.879754944E0,9.880762841E0
1.585661525E1,4.340972900E-3,1.242416382E-1,9.854607239E0,9.855391350E0
1.586663225E1,1.017883301E-2,1.139131165E-1,9.828112335E0,9.828777741E0
1.587664925E1,1.481918335E-2,9.954299927E-2,9.923164673E0,9.923675002E0
1.588666525E1,1.646575928E-3,9.220825195E-2,9.920619965E0,9.921048612E0
1.589668225E1,-2.095642090E-3,9.415420532E-2,9.821825409E0,9.822276914E0
1.590669925E1,3.442840576E-3,1.210981750E-1,9.748477936E0,9.749230671E0
1.591671525E1,-2.335144043E-2,1.137634277E-1,9.804012451E0,9.804700278E0
1.592673225E1,-1.526824951E-2,1.109193420E-1,9.944570160E0,9.945200445E0
1.593674925E1,2.080673218E-2,9.909393311E-2,9.771529999E0,9.772054597E0
1.594676625E1,-1.856140137E-2,9.849517822E-2,9.560768280E0,9.561293633E0
1.595678225E1,-2.380050659E-2,6.182144165E-2,9.821526031E0,9.821749434E0
1.596679925E1,4.790039062E-3,4.640350342E-2,9.775870972E0,9.775982277E0
1.597681625E1,-1.871109009E-2,7.664062500E-2,9.567504272E0,9.567829529E0
1.598683225E1,-3.891906738E-3,6.541397095E-2,9.688452759E0,9.688674367E0
1.599684925E1,3.966751099E-2,7.499404907E-2,9.793833618E0,9.794201068E0
1.600686625E1,-1.796264648E-2,1.841171265E-2,9.729018402E0,9.729052406E0
1.601688325E1,-4.340972900E-3,6.137237549E-2,9.650282135E0,9.650478263E0
1.602689925E1,-7.484436035E-4,1.339714050E-1,9.794881439E0,9.795797635E0
1.603691625E1,8.681945801E-3,1.169068909E-1,9.891430664E0,9.892125312E0
1.604693325E1,-1.541793823E-2,1.184037781E-1,9.795180817E0,9.795908554E0
1.605694925E1,-2.529739380E-2,8.592132568E-2,9.826914825E0,9.827323004E0
1.606696625E1,2.544708252E-3,9.789642334E-2,9.819580078E0,9.820068386E0
1.607698325E1,-3.981719971E-2,1.321751404E-1,9.778116302E0,9.779090658E0
1.608700025E1,-4.879852295E-2,1.475930786E-1,9.748777313E0,9.750016621E0
1.609701625E1,-5.089416504E-3,1.163081360E-1,9.862091675E0,9.862778801E0
1.610703325E1,-9.280700684E-3,1.125659180E-1,9.800419922E0,9.801070751E0
1.611705025E1,8.681945801E-3,1.212478638E-1,9.675579529E0,9.676343092E0
1.612706625E1,2.380050659E-2,1.348695374E-1,9.685908051E0,9.686876226E0
1.613708325E1,4.805007935E-2,1.377136230E-1,9.781858521E0,9.782945874E0
1.614710025E1,1.990859985E-2,1.359173584E-1,9.734556885E0,9.735526058E0
1.615711625E1,1.107696533E-2,8.187973022E-2,9.709259491E0,9.709611056E0
1.616713325E1,2.155517578E-2,1.281335449E-1,9.681866455E0,9.682738295E0
1.617715025E1,-3.113525391E-2,1.281335449E-1,9.769883423E0,9.770773240E0
1.618716725E1,-4.655319214E-2,8.397537231E-2,9.860744476E0,9.861211928E0
1.619718325E1,2.589614868E-2,8.876541138E-2,9.740843811E0,9.741282670E0
1.620720025E1,5.388793945E-3,1.324745178E-1,9.816137238E0,9.817032586E0
1.621721725E1,-8.981323242E-3,1.257385254E-1,9.968220978E0,9.969018021E0
1.622723325E1,2.110610962E-2,1.082249451E-1,9.788444824E0,9.789065848E0
1.623725025E1,3.906875610E-2,1.043330383E-1,9.720635834E0,9.721274236E0
1.624726725E1,-1.047821045E-3,1.098715210E-1,9.880802765E0,9.881413671E0
